10792	2008-02-29	5	20	42
10798	2008-02-29	82	74	41
10794	2008-02-29	41	\N	28
17957	2008-02-29	93	33	35
10648	2008-02-29	3	81	69
10855	2008-02-29	59	32	64
17960	2008-02-29	9	75	67
10827	2008-02-29	31	62	81
10616	2008-02-29	6	3	51
17947	2008-02-29	85	59	51
11155	2008-02-29	5	\N	74
11728	2008-02-29	3	10	100
10879	2008-02-29	23	4	74
11227	2008-02-29	51	2	46
18004	2008-02-29	4	28	85
11501	2008-02-29	37	50	83
10993	2008-02-29	29	32	54
3544	2008-02-29	8	\N	2
11004	2008-02-29	27	55	89
10960	2008-02-29	44	\N	73
11349	2008-02-29	27	5	23
11403	2008-02-29	43	90	49
17967	2008-02-29	77	66	60
10936	2008-02-29	49	76	31
11312	2008-02-29	25	61	72
11760	2008-02-29	58	78	89
11306	2008-02-29	86	44	59
11305	2008-02-29	41	11	95
11319	2008-02-29	25	75	49
10933	2008-02-29	40	63	24
11207	2008-02-29	59	70	56
11071	2008-02-29	18	89	63
10944	2008-02-29	21	\N	65
10945	2008-02-29	23	1	71
127993	2008-02-29	65	\N	100
10953	2008-02-29	64	34	36
129091	2008-02-29	70	\N	46
11387	2008-02-29	96	68	29
11758	2008-02-29	23	32	57
17971	2008-02-29	56	47	96
8131	2008-02-29	45	10	72
18011	2008-02-29	37	66	46
11095	2008-02-29	15	46	48
11441	2008-02-29	34	58	54
11105	2008-02-29	38	19	70
10962	2008-02-29	9	32	49
11081	2008-02-29	74	5	96
10986	2008-02-29	24	48	86
11108	2008-02-29	70	51	29
11034	2008-02-29	100	85	71
10984	2008-02-29	90	73	48
11126	2008-02-29	11	30	48
336094	2008-02-29	14	\N	91
17979	2008-02-29	65	49	43
11640	2008-02-29	25	64	36
17877	2008-02-29	76	80	98
17994	2008-02-29	\N	\N	6
8138	2008-02-29	23	62	34
18040	2008-02-29	1	13	66
11698	2008-02-29	93	78	6
126529	2008-02-29	22	\N	48
11191	2008-02-29	58	93	75
11328	2008-02-29	41	15	93
17961	2008-02-29	88	86	92
11756	2008-02-29	67	46	57
405974	2008-02-29	34	\N	\N
11449	2008-02-29	31	76	58
11318	2008-02-29	76	43	88
11291	2008-02-29	38	80	15
1974	2008-02-29	7	55	93
10970	2008-02-29	74	51	43
126744	2008-02-29	17	\N	57
17997	2008-02-29	19	19	16
11368	2008-02-29	59	94	55
127012	2008-02-29	13	96	8
18000	2008-02-29	33	21	36
11454	2008-02-29	74	14	50
18012	2008-02-29	46	\N	\N
18156	2008-02-29	97	74	76
11480	2008-02-29	53	99	8
11477	2008-02-29	16	54	12
11005	2008-02-29	60	26	45
11461	2008-02-29	48	56	87
11486	2008-02-29	47	77	12
17800	2008-02-29	97	\N	70
17976	2008-02-29	76	50	25
11341	2008-02-29	89	\N	98
18021	2008-02-29	34	37	9
126742	2008-02-29	6	\N	31
11724	2008-02-29	82	31	27
8454	2008-02-29	7	\N	90
11715	2008-02-29	76	\N	\N
11058	2008-02-29	80	\N	76
11171	2008-02-29	69	67	31
11594	2008-02-29	94	43	44
11570	2008-02-29	41	\N	\N
18020	2008-02-29	41	50	91
11781	2008-02-29	9	\N	15
12062	2008-02-29	30	\N	3
10976	2008-02-29	25	2	86
11383	2008-02-29	71	\N	38
11430	2008-02-29	11	20	98
11091	2008-02-29	80	41	53
11643	2008-02-29	17	30	55
11746	2008-02-29	96	\N	85
130018	2008-02-29	80	\N	71
11840	2008-02-29	1	19	47
11819	2008-02-29	76	\N	72
11852	2008-02-29	86	50	29
11865	2008-02-29	27	9	60
18181	2008-02-29	24	94	32
126537	2008-02-29	87	\N	74
11866	2008-02-29	8	36	28
11978	2008-02-29	61	\N	69
12238	2008-02-29	63	\N	58
12328	2008-02-29	69	61	72
11940	2008-02-29	53	\N	82
12205	2008-02-29	86	70	71
12393	2008-02-29	54	13	31
16362	2008-02-29	44	19	37
18069	2008-02-29	20	75	56
11913	2008-02-29	93	32	26
12193	2008-02-29	51	11	78
12396	2008-02-29	36	91	34
12337	2008-02-29	58	\N	43
12038	2008-02-29	54	97	4
11929	2008-02-29	50	48	75
18067	2008-02-29	73	35	25
12123	2008-02-29	28	63	57
18093	2008-02-29	40	33	92
100033	2008-02-29	8	\N	2
12082	2008-02-29	66	40	20
11884	2008-02-29	4	44	94
18065	2008-02-29	59	12	43
12098	2008-02-29	51	3	100
12285	2008-02-29	95	49	47
12120	2008-02-29	40	\N	90
12266	2008-02-29	82	87	30
12279	2008-02-29	54	26	62
12280	2008-02-29	70	50	66
12287	2008-02-29	82	89	25
10112	2008-02-29	92	73	60
11990	2008-02-29	60	45	69
12221	2008-02-29	93	\N	49
18085	2008-02-29	57	28	40
12292	2008-02-29	21	\N	28
11997	2008-02-29	24	78	66
12412	2008-02-29	64	13	21
12304	2008-02-29	40	77	46
18058	2008-02-29	14	78	85
126538	2008-02-29	73	\N	99
12336	2008-02-29	28	78	15
18095	2008-02-29	46	44	43
12956	2008-02-29	32	\N	28
13476	2008-02-29	76	59	78
13022	2008-02-29	8	29	38
12548	2008-02-29	1	\N	1
100043	2008-02-29	71	\N	72
12739	2008-02-29	74	52	21
12965	2008-02-29	58	\N	22
13199	2008-02-29	21	\N	94
12570	2008-02-29	78	\N	78
12791	2008-02-29	21	\N	4
13722	2008-02-29	37	82	69
12481	2008-02-29	96	26	97
13017	2008-02-29	30	84	4
13519	2008-02-29	79	89	26
13021	2008-02-29	91	57	45
13081	2008-02-29	1	21	42
13141	2008-02-29	14	\N	7
12483	2008-02-29	45	23	70
13068	2008-02-29	34	74	73
18107	2008-02-29	22	78	85
12595	2008-02-29	48	67	78
18131	2008-02-29	12	45	34
13062	2008-02-29	75	32	23
12905	2008-02-29	70	75	73
12713	2008-02-29	45	\N	43
14848	2008-02-29	35	\N	53
5472	2008-02-29	49	53	92
12546	2008-02-29	29	9	78
13093	2008-02-29	46	\N	21
13164	2008-02-29	95	42	54
13198	2008-02-29	33	\N	\N
13405	2008-02-29	23	68	50
13391	2008-02-29	88	71	84
126569	2008-02-29	91	\N	21
126552	2008-02-29	25	\N	64
4223	2008-02-29	58	19	31
12940	2008-02-29	65	48	83
12953	2008-02-29	99	\N	25
18133	2008-02-29	52	98	93
12758	2008-02-29	80	42	15
12947	2008-02-29	78	80	17
12960	2008-02-29	80	52	45
12999	2008-02-29	71	29	64
13050	2008-02-29	4	\N	22
13117	2008-02-29	57	33	81
12966	2008-02-29	62	34	27
13014	2008-02-29	30	60	49
315404	2008-02-29	1	\N	\N
13176	2008-02-29	43	82	55
12810	2008-02-29	62	62	77
126828	2008-02-29	40	14	20
3738	2008-02-29	53	92	76
13056	2008-02-29	28	40	88
18125	2008-02-29	6	13	43
13191	2008-02-29	68	6	49
2284	2008-02-29	93	60	31
13011	2008-02-29	79	67	58
18159	2008-02-29	38	62	60
126561	2008-02-29	57	\N	11
13261	2008-02-29	31	60	61
13263	2008-02-29	63	58	90
13606	2008-02-29	44	41	70
8938	2008-02-29	91	22	40
18195	2008-02-29	39	69	90
18105	2008-02-29	47	44	93
13706	2008-02-29	29	69	15
18149	2008-02-29	70	\N	\N
18121	2008-02-29	59	66	96
13716	2008-02-29	46	45	52
18437	2008-02-29	27	\N	6
13720	2008-02-29	18	55	59
11678	2008-02-29	28	8	60
13154	2008-02-29	33	27	91
13288	2008-02-29	98	\N	91
13309	2008-02-29	69	11	39
13289	2008-02-29	8	54	25
13304	2008-02-29	74	39	89
13727	2008-02-29	25	\N	93
13321	2008-02-29	37	\N	3
18193	2008-02-29	43	32	75
12666	2008-02-29	47	\N	94
13464	2008-02-29	52	29	3
13521	2008-02-29	33	21	30
12621	2008-02-29	67	\N	75
13525	2008-02-29	56	70	57
13160	2008-02-29	75	43	59
18165	2008-02-29	25	40	83
18352	2008-02-29	67	30	70
13329	2008-02-29	56	45	43
15598	2008-02-29	65	19	65
126981	2008-02-29	13	26	73
18124	2008-02-29	74	90	19
18172	2008-02-29	66	97	32
127576	2008-02-29	50	\N	58
13562	2008-02-29	91	100	55
6072	2008-02-29	15	30	17
18141	2008-02-29	33	97	32
13625	2008-02-29	97	7	88
13529	2008-02-29	27	\N	\N
167460	2008-02-29	17	61	5
13570	2008-02-29	90	77	13
13515	2008-02-29	41	5	87
13598	2008-02-29	79	\N	67
13676	2008-02-29	44	55	92
13638	2008-02-29	40	52	85
12844	2008-02-29	21	\N	67
13635	2008-02-29	83	60	75
13208	2008-02-29	18	\N	9
12832	2008-02-29	53	80	94
13749	2008-02-29	8	\N	28
13762	2008-02-29	28	66	35
3010	2008-02-29	25	1	94
13776	2008-02-29	78	48	59
18188	2008-02-29	67	6	63
13650	2008-02-29	4	51	84
13750	2008-02-29	61	92	75
18206	2008-02-29	45	22	87
13932	2008-02-29	47	24	78
18332	2008-02-29	96	84	41
18222	2008-02-29	65	81	63
13856	2008-02-29	3	\N	3
14090	2008-02-29	41	\N	63
18201	2008-02-29	92	94	77
18203	2008-02-29	6	55	90
14194	2008-02-29	32	97	11
14241	2008-02-29	95	57	43
126573	2008-02-29	41	\N	31
14230	2008-02-29	75	54	71
128028	2008-02-29	79	\N	78
14328	2008-02-29	40	61	6
13936	2008-02-29	88	50	80
18217	2008-02-29	70	\N	\N
13937	2008-02-29	81	77	18
13875	2008-02-29	18	61	1
14331	2008-02-29	64	\N	71
269564	2008-02-29	68	21	69
13941	2008-02-29	32	47	36
14120	2008-02-29	68	98	42
14010	2008-02-29	37	65	71
13958	2008-02-29	97	\N	57
13921	2008-02-29	82	17	70
279641	2008-02-29	3	\N	97
18227	2008-02-29	19	1	80
14132	2008-02-29	23	93	42
15940	2008-02-29	55	79	84
14306	2008-02-29	63	82	51
13972	2008-02-29	79	95	58
18202	2008-02-29	44	70	37
14443	2008-02-29	51	4	82
14550	2008-02-29	22	41	11
13976	2008-02-29	75	91	83
14554	2008-02-29	92	41	41
18253	2008-02-29	48	24	83
14211	2008-02-29	36	25	97
14300	2008-02-29	95	\N	5
13981	2008-02-29	56	72	20
14560	2008-02-29	26	\N	\N
14558	2008-02-29	61	53	47
14204	2008-02-29	53	76	34
18225	2008-02-29	60	\N	73
14219	2008-02-29	33	27	83
14054	2008-02-29	99	28	67
18213	2008-02-29	37	40	4
3850	2008-02-29	14	39	33
13924	2008-02-29	79	87	76
11575	2008-02-29	48	94	6
14068	2008-02-29	12	\N	83
14078	2008-02-29	86	29	37
13832	2008-02-29	17	26	55
14124	2008-02-29	24	52	86
14249	2008-02-29	70	\N	50
14254	2008-02-29	64	\N	21
14265	2008-02-29	\N	13	94
13901	2008-02-29	64	86	53
14262	2008-02-29	36	81	11
14350	2008-02-29	10	\N	22
18244	2008-02-29	57	30	21
18234	2008-02-29	94	73	66
14458	2008-02-29	63	71	37
14460	2008-02-29	76	55	56
14162	2008-02-29	25	\N	62
14529	2008-02-29	12	19	93
14353	2008-02-29	41	83	78
126797	2008-02-29	55	48	55
14380	2008-02-29	90	\N	41
18235	2008-02-29	29	\N	19
128074	2008-02-29	3	\N	16
14459	2008-02-29	53	\N	26
14324	2008-02-29	73	\N	\N
14372	2008-02-29	35	61	21
14397	2008-02-29	68	\N	99
18246	2008-02-29	25	43	81
14395	2008-02-29	74	\N	63
5605	2008-02-29	57	25	93
14493	2008-02-29	7	6	20
18218	2008-02-29	45	8	91
18212	2008-02-29	98	\N	77
7677	2008-02-29	82	62	21
14568	2008-02-29	54	12	44
14565	2008-02-29	94	27	46
18274	2008-02-29	68	57	75
14581	2008-02-29	88	15	93
14705	2008-02-29	31	\N	1
14672	2008-02-29	44	56	80
14805	2008-02-29	21	48	36
14835	2008-02-29	55	15	20
14602	2008-02-29	96	78	46
3227	2008-02-29	33	20	72
14736	2008-02-29	29	56	25
18270	2008-02-29	38	62	52
14606	2008-02-29	42	41	88
14757	2008-02-29	43	59	48
14657	2008-02-29	75	87	80
18266	2008-02-29	86	91	16
14677	2008-02-29	16	\N	3
2242	2008-02-29	40	31	94
14719	2008-02-29	42	49	29
14715	2008-02-29	22	\N	48
14642	2008-02-29	47	69	90
270654	2008-02-29	98	\N	29
126732	2008-02-29	12	\N	68
14643	2008-02-29	18	16	32
126776	2008-02-29	96	\N	77
14687	2008-02-29	12	7	82
14831	2008-02-29	8	\N	17
14684	2008-02-29	35	\N	\N
128045	2008-02-29	2	\N	1
14277	2008-02-29	20	25	38
14750	2008-02-29	45	32	72
14849	2008-02-29	31	75	79
14681	2008-02-29	39	65	53
14676	2008-02-29	78	43	87
18282	2008-02-29	78	82	41
18275	2008-02-29	39	\N	56
128521	2008-02-29	87	\N	93
14902	2008-02-29	18	\N	91
14801	2008-02-29	48	\N	5
17355	2008-02-29	6	5	97
14590	2008-02-29	55	\N	46
18281	2008-02-29	89	\N	50
14922	2008-02-29	84	65	92
18265	2008-02-29	52	65	51
14682	2008-02-29	72	\N	46
14789	2008-02-29	1	\N	4
126583	2008-02-29	98	\N	54
128048	2008-02-29	51	\N	18
15116	2008-02-29	93	43	56
14945	2008-02-29	73	98	21
14948	2008-02-29	94	\N	41
14638	2008-02-29	15	63	53
15013	2008-02-29	66	64	60
15091	2008-02-29	91	25	85
8747	2008-02-29	46	\N	25
138090	2008-02-29	47	46	92
14942	2008-02-29	40	71	68
18285	2008-02-29	91	87	28
18287	2008-02-29	25	\N	15
15046	2008-02-29	54	\N	30
14988	2008-02-29	\N	7	19
15086	2008-02-29	35	\N	98
15188	2008-02-29	66	\N	65
15032	2008-02-29	52	21	82
18290	2008-02-29	80	68	21
15051	2008-02-29	62	\N	96
15131	2008-02-29	38	46	85
15058	2008-02-29	99	41	91
18296	2008-02-29	30	27	90
15318	2008-02-29	86	57	50
15554	2008-02-29	89	42	46
126755	2008-02-29	48	\N	68
18316	2008-02-29	39	\N	89
15119	2008-02-29	8	89	28
15100	2008-02-29	22	42	55
15503	2008-02-29	48	85	14
128054	2008-02-29	2	\N	60
15596	2008-02-29	49	\N	32
15252	2008-02-29	55	29	75
15549	2008-02-29	85	57	84
15527	2008-02-29	57	39	59
15505	2008-02-29	46	54	52
15638	2008-02-29	18	\N	12
15259	2008-02-29	31	39	57
15233	2008-02-29	26	51	24
15588	2008-02-29	88	2	94
4648	2008-02-29	70	92	39
15283	2008-02-29	44	41	93
14138	2008-02-29	9	\N	15
18308	2008-02-29	53	96	78
15352	2008-02-29	69	39	63
15589	2008-02-29	76	79	86
15552	2008-02-29	40	73	33
18319	2008-02-29	15	43	32
15658	2008-02-29	7	69	95
15606	2008-02-29	49	3	53
15501	2008-02-29	11	75	65
15496	2008-02-29	23	73	76
15384	2008-02-29	41	\N	28
15350	2008-02-29	93	17	51
15593	2008-02-29	36	\N	22
15610	2008-02-29	34	59	43
15587	2008-02-29	64	51	43
15355	2008-02-29	86	\N	51
15316	2008-02-29	69	82	88
15404	2008-02-29	53	33	82
15424	2008-02-29	21	65	33
18300	2008-02-29	63	11	89
15487	2008-02-29	62	\N	29
15666	2008-02-29	36	6	37
15599	2008-02-29	53	27	64
15425	2008-02-29	57	33	79
306155	2008-02-29	11	\N	10
15410	2008-02-29	47	15	87
17737	2008-02-29	22	61	68
15392	2008-02-29	72	93	30
15522	2008-02-29	23	\N	10
15632	2008-02-29	89	36	80
367784	2008-02-29	42	50	97
17887	2008-02-29	53	44	82
15673	2008-02-29	50	95	61
15391	2008-02-29	89	9	51
15721	2008-02-29	36	15	20
15685	2008-02-29	62	\N	24
15695	2008-02-29	89	69	36
15707	2008-02-29	71	34	3
15543	2008-02-29	24	79	60
15555	2008-02-29	3	71	72
15744	2008-02-29	39	21	100
18325	2008-02-29	87	71	46
15663	2008-02-29	81	68	24
15759	2008-02-29	28	82	44
15770	2008-02-29	27	20	94
15797	2008-02-29	2	58	11
15799	2008-02-29	38	23	93
15796	2008-02-29	41	33	74
15722	2008-02-29	47	49	64
15807	2008-02-29	57	20	99
8599	2008-02-29	9	5	79
1299	2008-02-29	30	74	13
17689	2008-02-29	43	64	31
7810	2008-02-29	65	\N	10
9292	2008-02-29	12	26	3
14580	2008-02-29	97	\N	58
17898	2008-02-29	97	80	12
7984	2008-02-29	35	76	2
15641	2008-02-29	26	92	73
15819	2008-02-29	44	\N	15
8190	2008-02-29	39	20	90
10408	2008-02-29	82	\N	100
11823	2008-02-29	79	79	31
13916	2008-02-29	39	90	69
3200	2008-02-29	87	68	41
13819	2008-02-29	33	\N	29
10932	2008-02-29	5	47	90
18318	2008-02-29	71	\N	7
2949	2008-02-29	14	27	75
9537	2008-02-29	84	61	84
2921	2008-02-29	13	21	88
17533	2008-02-29	40	41	41
1215	2008-02-29	50	\N	11
18082	2008-02-29	68	79	21
127192	2008-02-29	45	\N	93
17705	2008-02-29	48	40	77
1509	2008-02-29	81	\N	19
13206	2008-02-29	93	67	52
5194	2008-02-29	82	62	76
5955	2008-02-29	65	59	85
14798	2008-02-29	36	\N	\N
14976	2008-02-29	13	95	94
127362	2008-02-29	2	\N	4
12623	2008-02-29	99	59	10
828	2008-02-29	55	83	96
6039	2008-02-29	94	70	34
6086	2008-02-29	28	19	61
17676	2008-02-29	36	6	80
6587	2008-02-29	69	98	71
17493	2008-02-29	97	\N	50
14811	2008-02-29	39	29	100
127979	2008-02-29	2	\N	14
1569	2008-02-29	13	\N	2
9651	2008-02-29	52	22	80
4210	2008-02-29	23	\N	3
7571	2008-02-29	73	5	71
831	2008-02-29	\N	1	24
10654	2008-02-29	26	5	17
4263	2008-02-29	80	24	56
15199	2008-02-29	70	22	89
2207	2008-02-29	69	7	77
17488	2008-02-29	38	\N	19
17226	2008-02-29	82	77	29
1390	2008-02-29	44	46	64
8780	2008-02-29	89	48	92
17338	2008-02-29	42	57	38
13611	2008-02-29	76	9	83
8185	2008-02-29	86	\N	\N
5841	2008-02-29	38	12	79
8474	2008-02-29	23	5	70
13157	2008-02-29	23	15	95
6624	2008-02-29	6	64	3
820	2008-02-29	41	87	92
11562	2008-02-29	91	71	39
15090	2008-02-29	31	\N	1
4645	2008-02-29	99	73	76
5404	2008-02-29	91	69	35
12580	2008-02-29	75	20	51
18039	2008-02-29	49	75	30
5657	2008-02-29	58	5	85
5838	2008-02-29	37	51	84
17248	2008-02-29	32	26	19
13169	2008-02-29	77	47	10
10842	2008-02-29	88	3	56
15813	2008-02-29	60	77	16
4370	2008-02-29	62	\N	12
18128	2008-02-29	2	\N	6
2349	2008-02-29	97	71	44
17244	2008-02-29	30	\N	20
14972	2008-02-29	4	\N	69
17346	2008-02-29	51	\N	85
17629	2008-02-29	48	\N	89
17438	2008-02-29	29	5	98
9622	2008-02-29	67	33	70
7205	2008-02-29	46	31	91
17311	2008-02-29	57	26	98
6941	2008-02-29	55	51	51
1519	2008-02-29	61	12	94
8859	2008-02-29	\N	\N	1
7663	2008-02-29	6	4	65
4816	2008-02-29	50	3	30
8561	2008-02-29	39	87	41
18307	2008-02-29	44	42	64
11537	2008-02-29	67	40	23
126906	2008-02-29	6	77	16
11560	2008-02-29	72	77	14
7597	2008-02-29	65	75	23
9312	2008-02-29	80	81	29
6987	2008-02-29	88	\N	\N
13737	2008-02-29	84	89	65
17790	2008-02-29	46	80	40
1840	2008-02-29	60	51	72
10635	2008-02-29	13	80	80
4093	2008-02-29	45	88	91
1566	2008-02-29	78	58	19
15572	2008-02-29	72	59	90
4934	2008-02-29	92	78	13
17563	2008-02-29	64	1	95
17351	2008-02-29	21	4	58
2877	2008-02-29	77	37	73
5091	2008-02-29	48	2	69
18028	2008-02-29	69	86	53
18239	2008-02-29	21	41	78
9599	2008-02-29	66	72	36
10435	2008-02-29	52	10	98
8380	2008-02-29	25	20	90
126869	2008-02-29	26	\N	51
9856	2008-02-29	59	66	26
12556	2008-02-29	58	18	70
8689	2008-02-29	4	91	67
11057	2008-02-29	84	70	19
9140	2008-02-29	77	96	24
17664	2008-02-29	4	46	52
17900	2008-02-29	89	66	53
15511	2008-02-29	47	20	89
8350	2008-02-29	15	56	37
2006	2008-02-29	71	\N	99
9138	2008-02-29	25	82	63
18182	2008-02-29	73	51	44
780	2008-02-29	62	54	56
5265	2008-02-29	35	82	57
10676	2008-02-29	71	90	50
2035	2008-02-29	90	50	67
3687	2008-02-29	31	3	19
128011	2008-02-29	90	78	67
15814	2008-02-29	15	31	28
15230	2008-02-29	42	\N	28
18269	2008-02-29	60	56	55
129373	2008-02-29	55	\N	72
17921	2008-02-29	93	\N	73
12127	2008-02-29	39	34	76
13335	2008-02-29	3	8	6
12751	2008-02-29	95	33	39
14285	2008-02-29	35	9	14
14418	2008-02-29	6	\N	9
11067	2008-02-29	9	14	9
8677	2008-02-29	5	23	21
168060	2008-02-29	47	\N	47
799	2008-02-29	82	21	6
6811	2008-02-29	87	\N	73
4408	2008-02-29	38	6	1
1446	2008-02-29	15	69	2
15175	2008-02-29	2	\N	11
1178	2008-02-29	44	\N	25
809	2008-02-29	10	20	92
1738	2008-02-29	48	61	75
17283	2008-02-29	66	74	97
1418	2008-02-29	4	31	2
2511	2008-02-29	46	13	86
1629	2008-02-29	22	\N	9
12138	2008-02-29	57	74	69
126860	2008-02-29	95	79	84
8790	2008-02-29	6	\N	1
12838	2008-02-29	56	55	92
3955	2008-02-29	79	61	77
2046	2008-02-29	73	32	63
102425	2008-02-29	1	\N	1
12348	2008-02-29	78	64	65
4873	2008-02-29	8	\N	17
5508	2008-02-29	66	73	62
13579	2008-02-29	19	\N	91
13503	2008-02-29	61	7	78
18194	2008-02-29	40	54	97
8123	2008-02-29	43	\N	77
13495	2008-02-29	41	55	57
11820	2008-02-29	74	63	18
18116	2008-02-29	85	73	51
1737	2008-02-29	26	54	75
13572	2008-02-29	21	24	97
15255	2008-02-29	86	58	21
15369	2008-02-29	6	37	45
15206	2008-02-29	35	\N	78
267400	2008-02-29	36	48	55
9146	2008-02-29	26	52	34
3997	2008-02-29	16	91	10
12274	2008-02-29	6	2	5
7217	2008-02-29	60	60	10
14694	2008-02-29	42	63	6
18108	2008-02-29	86	70	92
17840	2008-02-29	94	28	25
127928	2008-02-29	6	\N	5
138585	2008-02-29	62	40	89
17827	2008-02-29	33	\N	9
3173	2008-02-29	18	36	1
356886	2008-02-29	95	86	29
11554	2008-02-29	47	\N	40
6357	2008-02-29	39	83	55
11971	2008-02-29	37	43	91
349082	2008-02-29	1	\N	77
6540	2008-02-29	96	38	70
1761	2008-02-29	95	12	42
4083	2008-02-29	79	84	9
4144	2008-02-29	13	17	85
1067	2008-02-29	51	46	64
2503	2008-02-29	12	42	46
11887	2008-02-29	44	\N	14
17943	2008-02-29	85	63	15
3388	2008-02-29	12	88	95
18068	2008-02-29	\N	85	97
127985	2008-02-29	1	\N	8
4938	2008-02-29	75	24	79
9064	2008-02-29	35	26	69
2498	2008-02-29	1	47	1
15229	2008-02-29	79	75	62
1962	2008-02-29	56	90	10
128047	2008-02-29	9	\N	76
8897	2008-02-29	79	64	14
4523	2008-02-29	5	39	45
1905	2008-02-29	54	2	34
4378	2008-02-29	51	85	2
7881	2008-02-29	42	47	45
17646	2008-02-29	72	52	62
12529	2008-02-29	58	\N	1
4149	2008-02-29	23	96	63
268435	2008-02-29	88	\N	95
18174	2008-02-29	60	62	98
10024	2008-02-29	69	\N	33
17968	2008-02-29	60	7	99
11677	2008-02-29	29	42	82
15042	2008-02-29	14	14	3
9167	2008-02-29	71	91	31
15698	2008-02-29	69	85	57
12664	2008-02-29	24	36	94
18280	2008-02-29	37	17	73
7421	2008-02-29	92	88	60
19574	2008-02-29	33	44	3
10020	2008-02-29	54	\N	87
15431	2008-02-29	53	26	24
10808	2008-02-29	40	20	44
8118	2008-02-29	43	31	84
12893	2008-02-29	51	31	57
2917	2008-02-29	90	5	91
8602	2008-02-29	3	\N	1
3339	2008-02-29	57	5	31
18260	2008-02-29	62	76	27
17236	2008-02-29	84	26	97
10670	2008-02-29	63	81	63
14692	2008-02-29	17	69	56
10455	2008-02-29	98	\N	27
15642	2008-02-29	13	\N	24
1275	2008-02-29	79	\N	94
14008	2008-02-29	50	32	36
7233	2008-02-29	74	16	59
1374	2008-02-29	98	42	81
282873	2008-02-29	84	61	100
14215	2008-02-29	83	34	99
131935	2008-02-29	23	92	37
5427	2008-02-29	59	28	87
2076	2008-02-29	15	47	95
1594	2008-02-29	55	53	68
17820	2008-02-29	58	\N	10
18113	2008-02-29	28	\N	1
17396	2008-02-29	30	19	75
9751	2008-02-29	83	\N	85
11813	2008-02-29	46	57	59
12896	2008-02-29	25	68	52
12116	2008-02-29	24	87	\N
12906	2008-02-29	84	61	79
18055	2008-02-29	43	77	71
4382	2008-02-29	81	46	86
6861	2008-02-29	69	81	59
17668	2008-02-29	64	86	13
6871	2008-02-29	9	34	1
7716	2008-02-29	26	24	9
18208	2008-02-29	20	56	34
8939	2008-02-29	51	34	31
17209	2008-02-29	51	61	93
1850	2008-02-29	76	56	34
14861	2008-02-29	56	62	57
18238	2008-02-29	81	58	92
13045	2008-02-29	48	43	36
5111	2008-02-29	31	58	6
17733	2008-02-29	\N	89	15
15218	2008-02-29	72	79	70
3941	2008-02-29	13	11	100
149307	2008-02-29	31	12	84
2703	2008-02-29	\N	87	32
17309	2008-02-29	92	31	85
17812	2008-02-29	78	44	55
11400	2008-02-29	67	\N	71
11755	2008-02-29	18	\N	44
10433	2008-02-29	32	\N	74
14838	2008-02-29	15	96	3
17239	2008-02-29	30	25	51
18173	2008-02-29	38	\N	\N
127980	2008-02-29	83	\N	82
127991	2008-02-29	42	61	31
3521	2008-02-29	51	62	89
2403	2008-02-29	26	57	100
8946	2008-02-29	27	98	22
8482	2008-02-29	97	61	19
3623	2008-02-29	92	55	41
15441	2008-02-29	78	35	74
8785	2008-02-29	4	36	84
9287	2008-02-29	51	\N	27
4533	2008-02-29	100	94	10
18187	2008-02-29	70	44	89
8666	2008-02-29	50	40	48
5902	2008-02-29	68	97	8
9950	2008-02-29	22	\N	76
127507	2008-02-29	64	79	69
10721	2008-02-29	87	79	34
11082	2008-02-29	50	41	90
17363	2008-02-29	4	14	49
2225	2008-02-29	60	41	21
3090	2008-02-29	66	62	29
3657	2008-02-29	99	13	94
3913	2008-02-29	19	\N	10
2537	2008-02-29	26	1	82
14896	2008-02-29	17	40	15
5473	2008-02-29	23	87	11
7969	2008-02-29	5	\N	2
17920	2008-02-29	20	42	26
17652	2008-02-29	97	41	53
8414	2008-02-29	72	73	50
98235	2008-02-29	36	7	10
17854	2008-02-29	37	68	9
2072	2008-02-29	90	12	71
9430	2008-02-29	50	64	70
10177	2008-02-29	20	27	55
14663	2008-02-29	18	2	53
14020	2008-02-29	52	10	21
14758	2008-02-29	53	99	10
9997	2008-02-29	47	91	86
1793	2008-02-29	41	6	44
13052	2008-02-29	11	61	1
4295	2008-02-29	30	21	89
17678	2008-02-29	10	58	21
1044	2008-02-29	4	58	31
6516	2008-02-29	40	91	22
13342	2008-02-29	33	55	25
3575	2008-02-29	57	71	77
17674	2008-02-29	37	20	44
1512	2008-02-29	59	40	20
12240	2008-02-29	71	19	15
15720	2008-02-29	84	63	20
13530	2008-02-29	77	36	70
12876	2008-02-29	71	75	11
15816	2008-02-29	47	32	4
10047	2008-02-29	58	94	59
127305	2008-02-29	17	\N	2
204809	2008-02-29	18	\N	1
5219	2008-02-29	71	92	73
17866	2008-02-29	66	23	37
17697	2008-02-29	58	29	90
7060	2008-02-29	36	98	82
17418	2008-02-29	49	84	98
7016	2008-02-29	38	56	42
5330	2008-02-29	9	64	28
1911	2008-02-29	15	26	38
3945	2008-02-29	7	25	49
126720	2008-02-29	38	\N	6
18271	2008-02-29	70	63	46
18013	2008-02-29	21	49	49
14506	2008-02-29	46	65	38
13233	2008-02-29	24	11	95
18228	2008-02-29	9	56	75
11356	2008-02-29	22	17	5
10287	2008-02-29	14	73	90
14421	2008-02-29	77	12	65
17323	2008-02-29	64	46	42
11818	2008-02-29	5	\N	31
